"Numero";"Nimi";"Pullokoko";"Hinta";"Litrahinta";"Tyyppi";"Luonnehdinta";"Pakkaustyyppi";"ProsAlkohol";"EurPerLAlkohol"
"905576";"Chateau Musar 2008";"0.75";"69.81";"93.08";"punaviinit";"Täyteläinen, tanniininen, aromikas, tamminen, nahkainen";"pullo";"14.0";"664.86"
"954277";"Chateau Musar 2013";"0.75";"40.98";"54.64";"punaviinit";"Täyteläinen, tanniininen, hapankirsikkainen, viikunainen, tumman luumuinen, lakritsijuurinen, lyijykynäinen, kevyen setrinen, vivahteikas";"pullo";"14.0";"390.29"
"927238";"Chateau Musar 2013";"0.375";"24.49";"65.31";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, mokkainen, luumuinen";"pullo";"14.0";"466.48"
"949267";"Chateau Musar Hochar 2016";"0.75";"27.95";"37.27";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mausteinen, aromikas";"pullo";"14.0";"266.19"
"433897";"Chateau Musar Jeune 2018";"0.75";"17.98";"23.84";"punaviinit";"Täyteläinen, tanniininen, kirsikkainen, karhunvatukkainen, metsämarjainen, hennon lyijykynäinen, kevyen yrttinen";"pullo";"13.5";"177.58"
"906157";"Château Ksara 2015";"0.75";"24.89";"33.05";"punaviinit";"Täyteläinen, tanniininen, marjainen, mausteinen, nahkainen";"pullo";"13.5";"245.83"
"490447";"Château Ksara Reserve du Couvent 2018";"0.75";"14.49";"19.19";"punaviinit";"Täyteläinen, tanniininen, boysenmarjainen, herukkainen, maustepippurinen, tamminen, kevyen havuinen, robusti";"pullo";"13.5";"143.11"
"489197";"Domaine Wardy Les Terroirs 2014";"0.75";"10.99";"14.52";"punaviinit";"Täyteläinen, tanniininen, luumuinen, hapankirsikkainen, karpaloinen, paahteinen, hennon nahkainen, mausteinen";"pullo";"13.5";"108.54"
"950986";"Domaine des Tourelles Marquis des Beyes Red 2016";"0.75";"29.79";"39.72";"punaviinit";"Täyteläinen, tanniininen, aromikas, nahkainen, pippurinen";"pullo";"14.0";"283.71"
"907817";"Domaine des Tourelles Red 2014";"0.75";"15.45";"20.6";"punaviinit";"Täyteläinen, keskitanniininen, marjainen, tumman karpaloinen, yrttinen";"pullo";"14.0";"147.14"
"958467";"El Ixsir Red 2012";"0.75";"62.95";"83.93";"punaviinit";"Täyteläinen, tanniininen, setrinen, mustaherukkainen, marjainen";"pullo";"14.0";"599.52"
"943177";"Ixsir Altitudes Red 2012";"0.75";"30.46";"40.61";"punaviinit";"Keskitäyteläinen, keskitanniininen, karhunvatukkahilloinen, marjainen, mustaherukkainen";"pullo";"13.5";"300.84"
"900497";"Ixsir Grande Réserve Red 2012";"0.75";"41.20";"54.93";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, marjainen, yrttinen";"pullo";"13.0";"422.56"
"422987";"Massaya Terrasses de Baalbeck 2014";"0.75";"42.11";"56.15";"punaviinit";"Täyteläinen, tanniininen, kirsikkahilloinen, karhunvatukkainen, luumuinen, maitosuklainen, mausteinen, tamminen, runsas, pitkä";"pullo";"14.5";"387.22"
"482057";"L.A. Cetto Petite Sirah 2016";"0.75";"18.95";"25.27";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, herukkainen, kevyen nahkainen, hennon lyijykynäinen, mausteinen";"pullo";"14.0";"180.48"
"454037";"Bostavan Merlot 2017";"0.75";"8.99";"11.85";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, punaherukkainen, kevyen mausteinen";"pullo";"13.0";"92.21"
"456977";"Eno Cabernet Sauvignon 2013";"0.75";"10.94";"14.45";"punaviinit";"Keskitäyteläinen, tanniininen, boysenmarjainen, viikunainen, kevyen omenainen, yrttinen, mausteinen";"pullo";"13.0";"112.21"
"423267";"Vranac Pro Corde 2016";"0.75";"16.86";"22.35";"punaviinit";"Täyteläinen, keskitanniininen, hapankirsikkainen, herukkainen, karhunvatukkainen, mausteinen";"pullo";"14.0";"160.57"
"936433";"Bongiraud Estelle & Cyrille Istina Cuvée des Gitans Rouge 2016";"0.75";"27.86";"37.15";"punaviinit";"Täyteläinen, tanniininen, aromikas, hapankirsikkainen, mausteinen";"pullo";"13.5";"275.16"
"929394";"Bongiraud Estelle & Cyrille Obecanje 2017";"0.75";"29.96";"39.95";"punaviinit";"Keskitäyteläinen, tanniininen, aromikas, hapankirsikkainen, marjainen";"pullo";"13.5";"295.9"
"411747";"Mount Hermon Red 2020";"0.75";"14.98";"19.84";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, mustikkainen, karhunvatukkainen, mausteinen";"pullo";"14.0";"142.67"
"935077";"Yarden Pinot Noir 2018";"0.75";"29.98";"39.97";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mausteinen, yrttinen";"pullo";"13.5";"296.1"
"424877";"Tabernero Vittoria Reserva Syrah 2016";"0.75";"14.25";"18.87";"punaviinit";"Erittäin täyteläinen, tanniininen, luumuinen, karhunvatukkainen, herukkahilloinen, mustapippurinen, kevyen suklainen";"pullo";"14.5";"131.03"
"932988";"2U Duas Uvas Premium 2017";"0.75";"12.98";"17.17";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mustapippurinen, kevyen tamminen";"pullo";"14.5";"119.36"
"911727";"2u Duas Uvas 2018";"0.75";"8.28";"10.91";"punaviinit";"Täyteläinen, tanniininen, boysenmarjainen, kirsikkahilloinen, kevyen suklainen, hennon tamminen";"pullo";"13.5";"81.78"
"903925";"2u Duas Uvas 2018";"0.375";"4.94";"12.91";"punaviinit";"Täyteläinen, keskitanniininen, boysenmarjainen, kirsikkainen, suklainen, kevyen tamminen";"pullo";"13.5";"97.58"
"919503";"4 Uvas 2018";"0.75";"9.89";"13.05";"punaviinit";"Keskitäyteläinen, keskitanniininen, karhunvatukkainen, kypsän kirsikkainen, kevyen kukkainen, hennon maitosuklainen";"pullo";"13.5";"97.68"
"499927";"Al-Ria 2017";"0.75";"10.31";"13.61";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, mustapippurinen, hennon lakritsinen, kevyen tamminen";"pullo";"14.0";"98.19"
"451237";"Alexandre Relvas Merino Organic 2020";"0.75";"12.98";"17.17";"punaviinit";"Täyteläinen, tanniininen, tumman luumuinen, kypsän karhunvatukkainen, hennon herukkainen, kaakaoinen, kevyen vaniljainen";"pullo";"14.0";"123.62"
"908951";"Alfocheiro em Talha de Argilla 2016";"0.75";"30.21";"40.28";"punaviinit";"Täyteläinen, tanniininen, yrttinen, tumman kirsikkainen, mausteinen";"pullo";"13.0";"309.85"
"920067";"Alves de Sousa Abandonado 2009";"0.75";"78.22";"104.29";"punaviinit";"Täyteläinen, tanniininen, mausteinen, marjainen, aromikas, tamminen, pitkä";"pullo";"14.5";"719.26"
"901887";"Alves de Sousa Quinta da Gaivosa 2011";"0.75";"45.70";"60.93";"punaviinit";"Täyteläinen, tanniininen, marjainen, mausteinen, aromikas, nahkainen";"pullo";"14.5";"420.23"
"934734";"Amoreira da Torre Tinto 2018";"0.75";"18.41";"24.55";"punaviinit";"Keskitäyteläinen, keskitanniininen, boysenmarjainen, karhunvatukkahilloinen, mausteinen";"pullo";"14.0";"175.33"
"914672";"Amoreira da Torre Zebro 2018";"0.75";"20.12";"26.83";"punaviinit";"Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkahilloinen, vaniljainen";"pullo";"14.0";"191.62"
"904437";"Anta de Cima Argilla Red 2015";"0.75";"23.96";"31.95";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, suklainen, aromikas";"pullo";"14.0";"228.19"
"419218";"Atlântico 2019 muovipullo";"1.0";"11.98";"11.58";"punaviinit";"Täyteläinen, keskitanniininen, puolukkainen, luumuinen, kypsän karpaloinen, mausteinen, hennon mokkainen";"muovipullo";"13.5";"88.74"
"947232";"Azores Wine Vulcânico Tinto 2018";"0.75";"26.00";"34.53";"punaviinit";"Keskitäyteläinen, keskitanniininen, karpaloinen, kirsikkainen, vadelmainen";"pullo";"12.0";"288.89"
"924653";"Azueira AZ Tinto 2018";"0.75";"9.51";"12.68";"punaviinit";"Keskitäyteläinen, vähätanniininen, karhunvatukkainen, mustikkainen, viikunainen";"pullo";"13.5";"93.93"
"957548";"Azueira Capricho Do Rei Syrah 2017";"0.75";"13.57";"18.09";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mausteinen, pippurinen";"pullo";"13.5";"134.02"
"945694";"Azueira O Mâgnanimo D. João V 2017";"0.75";"18.62";"24.83";"punaviinit";"Täyteläinen, keskitanniininen, luumuinen, marjainen, mausteinen";"pullo";"13.0";"190.97"
"480527";"Bacalhôa Touriga Nacional 2017";"0.75";"17.98";"23.84";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkahilloinen, kypsän karpaloinen, mustapippurinen, kevyen yrttinen";"pullo";"13.5";"177.58"
"924557";"Bastardo 2015";"0.75";"29.77";"39.69";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mausteinen, aromikas";"pullo";"13.5";"294.02"
"957626";"Brutalis 2015";"0.75";"44.95";"59.93";"punaviinit";"Erittäin täyteläinen, erittäin tanniininen, setrinen, suklainen, tumman kirsikkainen";"pullo";"15.0";"399.56"
"926417";"Caldas Tinto 2017";"0.75";"18.12";"24.16";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mausteinen";"pullo";"14.0";"172.57"
"477347";"Carm 2018";"0.75";"14.98";"19.84";"punaviinit";"Keskitäyteläinen, tanniininen, karpaloinen, boysenmarjainen, mustikkainen, kevyen tamminen";"pullo";"13.5";"147.95"
"938451";"Carmim Reguengos Garrafeira Dos Socios 2014";"0.75";"34.90";"46.53";"punaviinit";"Täyteläinen, tanniininen, mausteinen, yrttinen, vaniljainen";"pullo";"14.5";"320.92"
"448917";"Casa Santos Lima Fortíssimo 2019";"0.75";"9.98";"13.17";"punaviinit";"Täyteläinen, tanniininen, vadelmainen, luumuinen, metsämarjainen, mausteinen, hennon orvokkinen";"pullo";"14.5";"91.77"
"916367";"Casa Santos Lima OMG 2016";"0.75";"11.28";"14.91";"punaviinit";"Täyteläinen, keskitanniininen, boysenmarjainen, mustaherukkainen, suklainen, kevyen kanelinen";"pullo";"14.0";"107.43"
"909771";"Casa Santos Lima Red Blend Portugal 2017";"0.75";"8.99";"11.85";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, kirsikkainen, mausteinen";"pullo";"13.0";"92.21"
"958738";"Casa Santos Lima Reserva 2015";"0.75";"21.99";"29.19";"punaviinit";"Täyteläinen, tanniininen, boysenmarjainen, yrttinen, setrinen";"pullo";"14.5";"202.21"
"907777";"Casa de Mouraz Private Selection 2014";"0.75";"28.81";"38.41";"punaviinit";"Täyteläinen, tanniininen, marjainen, mausteinen";"pullo";"14.0";"274.38"
"495827";"Casal Garcia Douro Red 2019";"0.75";"10.48";"13.84";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkainen, karhunvatukkainen, luumuinen, mausteinen";"pullo";"13.0";"107.49"
"490227";"Casal do Cerrado Tinto 2017";"0.75";"8.99";"11.85";"punaviinit";"Täyteläinen, tanniininen, herukkainen, tumman kirsikkainen, karhunvatukkainen, hennon lakritsinen, mustapippurinen";"pullo";"13.5";"88.79"
"939126";"Caves Primavera Casal Mor Dão 2018";"0.75";"9.98";"13.31";"punaviinit";"Keskitäyteläinen, keskitanniininen, karhunvatukkainen, mustikkainen, marjainen";"pullo";"13.0";"102.36"
"917377";"Chronicle Vineyards Douro Red 2015";"0.75";"20.32";"27.09";"punaviinit";"Täyteläinen, tanniininen, kirsikkainen, marjainen";"pullo";"13.5";"200.69"
"912753";"Chronicle Vineyards Red 2016";"0.75";"19.99";"26.65";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, marjainen, mausteinen";"pullo";"13.0";"205.03"
"935437";"Cigarra Gran Passo Touriga Nacional Cabernet Sauvignon 2016";"0.75";"12.98";"17.17";"punaviinit";"Täyteläinen, keskitanniininen, luumuinen, karhunvatukkainen, kirsikkainen, kevyen mokkainen, yrttinen";"pullo";"14.0";"123.62"
"959948";"Coccinela Red 2018";"0.75";"12.48";"16.51";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, kirsikkainen, mausteinen";"pullo";"14.5";"114.76"
"929771";"Colossal Reserva Red 2016";"0.75";"9.89";"13.05";"punaviinit";"Täyteläinen, tanniininen, boysenmarjainen, karhunvatukkainen, kevyen kukkainen, mausteinen";"pullo";"14.0";"94.19"
"939953";"Confidencial Reserva 2016";"0.75";"12.98";"17.17";"punaviinit";"Täyteläinen, tanniininen, mansikkainen, karhunvatukkainen, kevyen viikunainen, hennon suklainen";"pullo";"13.5";"128.2"
"944751";"Convento da Gloria Tinta Roriz 2019";"0.75";"11.98";"15.84";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkahilloinen, karhunvatukkainen, maitosuklainen";"pullo";"14.0";"114.1"
"952152";"Cortes de Cima Chamine Vinho Tinto  2018";"0.75";"15.98";"21.31";"punaviinit";"Täyteläinen, keskitanniininen, marjainen, kirsikkainen, mausteinen";"pullo";"13.5";"157.83"
"928246";"Cortes de Cima Dois Terroirs 2016";"0.75";"17.49";"23.32";"punaviinit";"Täyteläinen, keskitanniininen, mausteinen, marjainen, tumman kirsikkainen";"pullo";"13.5";"172.74"
"449977";"Cortes de Cima Incógnito 2013";"0.75";"100.65";"134.2";"punaviinit";"Erittäin täyteläinen, tanniininen, mustaherukkainen, tumman luumuinen, karhunvatukkainen, mausteinen, tamminen, ryhdikäs, lämmin, pitkä";"pullo";"14.0";"958.57"
"476167";"Cortes de Cima Touriga Nacional 2015";"0.75";"40.69";"54.25";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, boysenmarjainen, mustikkainen, mausteinen, tamminen, pitkä";"pullo";"13.5";"401.88"
"425327";"Crasto Superior 2017";"0.75";"18.80";"24.93";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, kevyen yrttinen, suklainen, tamminen";"pullo";"14.0";"179.05"
"400677";"Crasto Superior Syrah 2018";"0.75";"33.90";"45.2";"punaviinit";"Täyteläinen, tanniininen, herukkainen, tumman kirsikkainen, luumuinen, suklainen, pippurinen, tamminen, lämmin, pitkä";"pullo";"14.5";"311.72"
"498767";"Credencial Touriga Nacional 2016";"0.75";"9.98";"13.17";"punaviinit";"Keskitäyteläinen, keskitanniininen, mustaherukkainen, kirsikkainen, mustikkainen, hennon salmiakkinen";"pullo";"14.0";"95.05"
"005434";"Dom Dinis Reserva Tinto 2015";"0.75";"10.29";"13.59";"punaviinit";"Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, karpalohilloinen, luumuinen, lakritsinen";"pullo";"13.0";"105.54"
"430737";"Dona Berta Reserva Tinto 2015";"0.75";"30.00";"39.87";"punaviinit";"Täyteläinen, tanniininen, boysenmarjainen, mustaherukkainen, luumuinen, kevyen viikunainen, suklainen, mausteinen, tamminen";"pullo";"13.5";"296.3"
"958257";"Dos Lusíadas Eleivera Tinto 2017";"0.75";"16.99";"22.52";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, mustikkainen, suklainen, mausteinen";"pullo";"14.5";"156.23"
"936504";"Dos Lusíadas Pinteivera 2015";"0.75";"24.99";"33.32";"punaviinit";"Keskitäyteläinen, keskitanniininen, aromikas, tumman kirsikkainen, mausteinen";"pullo";"14.5";"229.79"
"456547";"Duorum Reserva Old Vines 2017";"0.75";"49.61";"66.15";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, herukkainen, kevyen viikunainen, yrttinen, mausteinen, tamminen, pitkä";"pullo";"14.0";"472.48"
"931347";"Escada Touriga Nacional 2019";"0.75";"9.98";"13.31";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, mustikkahilloinen, vadelmainen, kevyen maitosuklainen, hennon mokkainen";"pullo";"13.0";"102.36"
"925764";"Espera Castelão 2016";"0.75";"26.50";"35.33";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, luumuinen, mustikkainen";"pullo";"13.5";"261.73"
"943678";"Espera Nat''Cool";"1.0";"29.40";"29.4";"punaviinit";"Kevyt, vähätanniininen, kirsikkainen, mustikkainen, vadelmainen";"pullo";"12.5";"235.2"
"933946";"Espera Palheto";"0.75";"25.80";"34.4";"punaviinit";"Kevyt, vähätanniininen, kirsikkainen, kukkainen, mausteinen";"pullo";"11.5";"299.13"
"436757";"Esporão Colheita 2018";"0.75";"14.79";"19.59";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, mustaherukkainen, hapankirsikkainen, mausteinen, kevyen kukkainen, yrttinen";"pullo";"14.5";"136.0"
"435987";"Esporão Monte Velho Biológico 2019";"0.75";"11.99";"15.85";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, tumman kirsikkainen, yrttinen, mausteinen";"pullo";"14.0";"114.19"
"467437";"Esporão Private Selection 2014";"0.75";"47.98";"63.97";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, herukkainen, luumuinen, viikunainen, mausteinen, tamminen, pitkä";"pullo";"14.5";"441.2"
"410387";"Esporão Quinta dos Murças VV47 2015";"0.75";"59.99";"79.99";"punaviinit";"Erittäin täyteläinen, erittäin tanniininen, tumman luumuinen, kirsikkainen, karhunvatukkainen, mustaherukkainen, mausteinen, tamminen, runsas, pitkä";"pullo";"14.0";"571.33"
"470667";"Esporão Reserva 2017";"0.75";"22.98";"30.51";"punaviinit";"Täyteläinen, tanniininen, luumuinen, kirsikkainen, herukkainen, mustapippurinen, tamminen";"pullo";"14.5";"211.31"
"005393";"Fonte do Beco 2018";"0.75";"9.98";"13.17";"punaviinit";"Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, kypsän karpaloinen, mustapippurinen, kevyen havuinen";"pullo";"13.5";"98.57"
"428567";"Foral de Montoito Red 2016";"0.75";"8.10";"10.67";"punaviinit";"Keskitäyteläinen, tanniininen, kirsikkahilloinen, karhunvatukkainen, mustaherukkainen, hennon yrttinen, lakritsinen";"pullo";"14.0";"77.14"
"934207";"Herdade de São Miguel Colheita Seleccionada Tinto 2018";"0.75";"13.99";"18.52";"punaviinit";"Täyteläinen, keskitanniininen, boysenmarjainen, pippurinen, yrttinen";"pullo";"13.5";"138.17"
"914246";"Impressivo";"1.0";"10.99";"10.89";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, kirsikkainen, mausteinen";"pullo";"13.5";"81.41"
"953802";"Joya Tinto 2018";"0.75";"8.99";"11.85";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mustaherukkainen, mausteinen";"pullo";"11.5";"104.23"
"926043";"LAB Reserva Touriga Nacional Cabernet Sauvignon Syrah 2017";"0.375";"5.99";"15.71";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, viikunainen, kevyen tamminen";"pullo";"14.0";"114.1"
"904727";"LAB Reserva Touriga Nacional Cabernet Sauvignon Syrah 2018";"0.75";"9.89";"13.05";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkahilloinen, karhunvatukkainen, herukkainen, mausteinen";"pullo";"14.0";"94.19"
"904393";"LAB Signature 2016";"0.75";"14.98";"19.84";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mustaherukkainen, tamminen";"pullo";"15.0";"133.16"
"956077";"LAB Tinto 2016";"0.75";"9.48";"12.51";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, luumuhilloinen, karhunvatukkainen, kevyen mokkainen, mausteinen";"pullo";"13.0";"97.23"
"443228";"Lisbonita 2019 kartonkitölkki";"1.0";"10.28";"10.28";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, herukkainen, metsämansikkainen, hennon suklainen, mausteinen";"kartonkitölkki";"13.0";"79.08"
"937236";"Manz Platónico Tinto 2017";"0.75";"14.24";"18.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen";"pullo";"13.5";"140.64"
"915432";"Manz Pomar do Espirito Santo 2016";"0.75";"16.92";"22.56";"punaviinit";"Erittäin täyteläinen, keskitanniininen, mausteinen";"pullo";"14.0";"161.14"
"947604";"Monte Cascas Colheita 2016";"0.75";"14.98";"19.84";"punaviinit";"Täyteläinen, tanniininen, luumuinen, kirsikkainen, mausteinen";"pullo";"14.5";"137.75"
"954607";"Monte Cascas Colheita Organic Tinto 2019";"0.75";"12.98";"17.17";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, vadelmainen, mausteinen";"pullo";"13.0";"133.13"
"955357";"Monte Cascas Grande Reserva 2012";"0.75";"34.98";"46.64";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, setrinen, mausteinen";"pullo";"13.5";"345.48"
"944107";"Monte Cascas Reserva Tinto 2014";"0.75";"17.99";"23.99";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, setrinen";"pullo";"13.5";"177.68"
"910547";"NBNC 2016";"0.75";"9.29";"12.25";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkahilloinen, karhunvatukkainen, kypsän punaherukkainen, mausteinen";"pullo";"13.5";"91.75"
"401707";"Niepoort Dão Rotulo Tinto 2017";"0.75";"13.99";"18.52";"punaviinit";"Keskitäyteläinen, tanniininen, tumman kirsikkainen, kypsän karpaloinen, hennon viikunainen, kevyen paahteinen, mausteinen";"pullo";"13.0";"143.49"
"917846";"Niepoort Vertente 2017";"0.75";"22.00";"29.33";"punaviinit";"Keskitäyteläinen, keskitanniininen, mausteinen, nahkainen, herukkainen";"pullo";"12.5";"234.67"
"488207";"Ninfa Escolha Tinto 2015";"0.75";"24.04";"32.05";"punaviinit";"Täyteläinen, tanniininen, boysenmarjainen, kypsän karpaloinen, kevyen salmiakkinen, tamminen";"pullo";"14.0";"228.95"
"467687";"Nossa Missão Baga Pre-Phylloxera 2016";"0.75";"140.72";"187.63";"punaviinit";"Täyteläinen, tanniininen, luumuinen, tumman kirsikkainen, viikunainen, kypsän karpaloinen, mausteinen, tamminen, runsas, pitkä";"pullo";"12.5";"1501.01"
"940558";"Opaco 2016";"0.75";"34.89";"46.39";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mausteinen";"pullo";"14.5";"320.83"
